rgi_id,glac_name,cenlon,cenlat,area_km2,mean_dh,median_dh,std_dh,n_pixels,dh_rate,region
RGI2000-v7.0-G-15-07636,,88.19998738675072,27.9662885,6.158893956455226,-2.356325626373291,-1.77783203125,15.94815731048584,7583,-0.2945407032966614,Sikkim
RGI2000-v7.0-G-15-07637,,88.2096095782313,27.9740005,0.299181828268934,-17.256166458129883,-22.3779296875,35.340171813964844,407,-2.1570208072662354,Sikkim
RGI2000-v7.0-G-15-07638,,88.22036541416863,27.972294499999997,1.985014322411192,-2.9113686084747314,-2.65625,9.69586181640625,2519,-0.36392107605934143,Sikkim
RGI2000-v7.0-G-15-07639,,88.23793523954365,27.973788499999998,0.221465830914664,-14.498555183410645,-11.72021484375,22.51352882385254,319,-1.8123193979263306,Sikkim
RGI2000-v7.0-G-15-07640,,88.23841722981135,27.981515,0.440037161393381,-1.3319058418273926,-2.27197265625,9.183445930480957,611,-0.16648823022842407,Sikkim
RGI2000-v7.0-G-15-07641,,88.2617379143964,27.977134999999997,0.205800505956136,1.59130859375,-1.81494140625,19.049964904785156,291,0.19891357421875,Sikkim
RGI2000-v7.0-G-15-07642,,88.26105451832086,27.9723905,7.136432678939267,-4.318018322484005,-2.789794921875,13.891682624816895,8859,-0.5397522903105006,Sikkim
RGI2000-v7.0-G-15-07643,Chutanjima Glacier,88.27181727192982,27.9807365,5.568229579856035,-2.59705324945484,-3.28955078125,10.069120407104492,6975,-0.324631656181855,Sikkim
RGI2000-v7.0-G-15-07644,,88.28410444360398,27.976187000000003,0.044225363297272,-7.698094367980957,-6.123046875,12.31463623046875,76,-0.9622617959976196,Sikkim
RGI2000-v7.0-G-15-07645,,88.28849212913644,27.988205,3.678064132716043,-3.10309883324757,-3.8505859375,11.276379585266113,4679,-0.3878873541559463,Sikkim
RGI2000-v7.0-G-15-07646,Yare Glacier,88.29858498117156,27.985165000000002,0.253022224770918,-6.659885406494141,-5.216796875,8.43052864074707,346,-0.8324856758117676,Sikkim
RGI2000-v7.0-G-15-07647,Yare Glacier,88.31200663073594,27.9807615,4.578505614398277,-5.674787998199463,-4.601806640625,9.52916145324707,5686,-0.7093484997749329,Sikkim
RGI2000-v7.0-G-15-07648,,88.31429159865456,27.975293999999998,0.157369568215608,-2.099261522293091,-2.20849609375,8.594879150390625,233,-0.26240769028663635,Sikkim
RGI2000-v7.0-G-15-07649,,88.32231701101915,27.977825,0.285406558147623,-4.154714584350586,-3.049072265625,9.046514511108398,394,-0.5193393230438232,Sikkim
RGI2000-v7.0-G-15-07650,,88.33037979071746,27.9752485,0.314757138205995,5.819530487060547,2.4443359375,15.491629600524902,444,0.7274413108825684,Sikkim
RGI2000-v7.0-G-15-07651,,88.33048075867204,27.983887000000003,1.213502414223689,-0.9328843951225281,-0.91259765625,15.107008934020996,1555,-0.11661054939031601,Sikkim
